model,decoder,parameter,word_any_wcs,word_all_wcs,covered_words_any,covered_words_all,total_words,covered_contexts,total_contexts,audit_path,temperature
google/gemma-4-E4B-it,top_k,4.0,0.3,0.0,30,0,100,47,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,top_k,5.0,0.34,0.0,34,0,100,53,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,top_k,6.0,0.34,0.0,34,0,100,53,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,top_k,7.0,0.36,0.01,36,1,100,56,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,top_k,8.0,0.37,0.01,37,1,100,59,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,top_k,9.0,0.38,0.01,38,1,100,62,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,top_k,10.0,0.39,0.01,39,1,100,63,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,top_k,11.0,0.4,0.01,40,1,100,65,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,top_k,12.0,0.41,0.01,41,1,100,67,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,top_k,13.0,0.43,0.01,43,1,100,70,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,top_k,14.0,0.43,0.01,43,1,100,71,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,top_k,15.0,0.46,0.01,46,1,100,74,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,top_k,16.0,0.48,0.01,48,1,100,76,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,top_k,17.0,0.48,0.01,48,1,100,76,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,top_k,18.0,0.48,0.01,48,1,100,77,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,top_k,19.0,0.48,0.01,48,1,100,77,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,top_k,20.0,0.49,0.01,49,1,100,79,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,top_p,0.5,0.32,0.0,32,0,100,44,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,top_p,0.55,0.4,0.0,40,0,100,54,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,top_p,0.6,0.49,0.0,49,0,100,69,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,top_p,0.65,0.52,0.0,52,0,100,79,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,top_p,0.7,0.59,0.0,59,0,100,101,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,top_p,0.75,0.66,0.0,66,0,100,122,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,top_p,0.8,0.75,0.0,75,0,100,148,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,top_p,0.85,0.8,0.01,80,1,100,176,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,top_p,0.9,0.87,0.05,87,5,100,226,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,top_p,0.95,0.92,0.13,92,13,100,288,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,top_p,0.99,1.0,0.38,100,38,100,404,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,min_p,0.01,0.59,0.01,59,1,100,98,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,min_p,0.02,0.51,0.01,51,1,100,82,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,min_p,0.03,0.49,0.0,49,0,100,77,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,min_p,0.04,0.42,0.0,42,0,100,66,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,min_p,0.05,0.4,0.0,40,0,100,61,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,min_p,0.06,0.4,0.0,40,0,100,61,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,min_p,0.07,0.39,0.0,39,0,100,57,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,min_p,0.08,0.39,0.0,39,0,100,57,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,min_p,0.09,0.37,0.0,37,0,100,53,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
google/gemma-4-E4B-it,min_p,0.1,0.36,0.0,36,0,100,51,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.gemma4-e4b-it.jsonl,1.5
meta-llama/Llama-3.1-8B,top_k,1.0,0.49,0.01,49,1,100,93,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.llama31-8b-base.jsonl,1.5
meta-llama/Llama-3.1-8B,top_k,2.0,0.66,0.01,66,1,100,125,500,/home/jovyan/WCS/WCS/results/western_lands_100x5_multi_t/t1p5/audit.llama31-8b-base.jsonl,1.5
